ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.06846299617120001,0.009485947331008,0.025441315525888,0.0069832425471999995,0.018729575048751997,0.010005624284848,0.007009036351792,0.007009036351792,0.007045666922752001,0.006353223442432001,0.0102775757452,0.0102775757452
