ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
0.026669527530927994,0.013348066721199998,0.012731365202992,0.020252329037872,0.0036869779588480003,0.003993641340928,0.005607290393008,0.006094773727792,0.008813168354608,0.006601776179199999,0.010121588113407999,0.003744528900352,0.005009134529968,0.005009134529968,0.0040966715968
