ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.06771188988779199,0.006256988735488,0.003631002782128,0.013224424403392002,0.0037374107665119997,0.018776674650112,0.010012154563888,0.011746250826928,0.004796491262128,0.004796491262128,0.003637495688128
