ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.7777777777777778,0.7142857142857143,0.6666666666666667,1.0,1.0,1.0,0.4444444444444444,1.0,0.2857142857142857
