ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.021365463242752,0.042719779335472,0.004868370008368,0.0048158627722720004,0.021224478665392,0.004869933097408,0.003645225834928,0.010172581303552,0.003637804883632,0.003648627270592,0.004817112661168001
