ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16
0.081994113806272,0.081575335987648,0.08368595143172801,0.08555200418636799,0.066068287295488,0.08144532210731201,0.082277833818112,0.08291416867000001,0.081964797197488,0.073005629013808,0.08368595143172801,0.085439047996672,0.081575335987648,0.0799025027308,0.07958320602999999,0.08484339088427201,0.0779475732208
