l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
1.0,12.0,2.0,20.0,1.0,1.0,4.0,0.0
2.0,12.0,4.0,18.0,1.0,1.0,5.0,16.0
4.0,13.0,7.0,18.0,1.0,1.0,6.0,16.0
7.0,13.0,8.0,15.0,1.0,1.0,7.0,15.0
5.0,8.0,8.0,13.0,2.0,2.0,9.0,20.0
7.0,15.0,8.0,16.0,2.0,2.0,11.0,9.0
2.0,9.0,4.0,12.0,2.0,2.0,12.0,12.0
4.0,9.0,5.0,13.0,2.0,2.0,13.0,12.0
4.0,9.0,5.0,13.0,2.0,2.0,14.0,12.0
4.0,5.0,5.0,12.0,3.0,3.0,16.0,13.0
