l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
6.0,11.0,9.0,19.0,1.0,1.0,2.0,9.0
2.0,12.0,6.0,18.0,1.0,1.0,3.0,6.0
3.0,10.0,4.0,15.0,2.0,2.0,6.0,4.0
4.0,9.0,6.0,16.0,2.0,2.0,7.0,6.0
3.0,18.0,6.0,19.0,12.0,12.0,33.0,1.0
