ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.05555555555555558,0.2857142857142857,0.4285714285714286,0.5714285714285714,0.33333333333333337,1.0,0.7,1.0,1.0,1.0,0.6666666666666667,1.0
