ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17
0.031134118340608,0.010184678927152,0.0048458639212000006,0.0036504826432,0.020668266701872,0.020017702970799998,0.0056192477636320005,0.007309425049648001,0.003722247570688,0.008821251985408,0.005467670408752,0.008163081898288,0.012657651812800002,0.014349547479472001,0.003701208205312,0.003790653099568,0.003773934730672,0.003804586998208
