ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.08127318740300801,0.031970764629952,0.085101916990768,0.0866190964588,0.07648215307,0.07648215307,0.0737717827372,0.08746564398899198,0.078626219420608
