ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.0252435726448,0.078937699346368,0.083903685134128,0.079924915714048,0.08179280714680001,0.08717941888,0.0874416172012,0.083903685134128,0.085610448049408
