ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.7857142857142857,0.4545454545454546,0.09999999999999998,0.8333333333333334,1.0,0.25,1.0,1.0,1.0
