ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.019619788380208,0.0415336371532,0.009485947331008,0.025441315525888,0.0069832425471999995,0.018729575048751997,0.007045666922752001,0.004740582473728,0.0102775757452,0.0102775757452
