ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.0797475715648,0.079612736604208,0.07860344280467199,0.06765012300932799,0.087339649031728,0.082532475788848,0.085583659734448,0.07323179062163199,0.085865798699008,0.0878464264192
