ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
0.0783146373388,0.084744321675568,0.0729675685708,0.082527178314688,0.074666881189312,0.079936838291248,0.084827362545088,0.0654947500588,0.0654947500588,0.082803749754112,0.06833453625548801,0.082524288827392,0.08479045237292801,0.082324508099632,0.084652569055168
