ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.068040976662448,0.008424499932592,0.011817121586992,0.0095207408908,0.0059040751948,0.0095662801132,0.022110991014832,0.00940046875,0.004773062422528,0.003617090695168,0.003668110234288,0.0036489364972,0.004784307659008001,0.004884627190192
