ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.079596542007088,0.07961607090995201,0.062866414943152,0.062676070551088,0.073129597784512,0.07943322296319999,0.07100149588172801,0.07922624443,0.07274952932920001,0.068635294897408,0.0772905260032,0.077055529651648,0.07688625756164799
