ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22
0.087075588145408,0.084234975445168,0.080407495373488,0.080407495373488,0.079106414414128,0.080696701800448,0.085828748399872,0.08270156826419199,0.081851886213568,0.088856340511408,0.086703194865328,0.071774409695488,0.086259033976768,0.086703194865328,0.071774409695488,0.086259033976768,0.086965432908208,0.08886176145203199,0.08124778419179199,0.08878439974724801,0.088759766732848,0.08886176145203199,0.08882529532
