l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,1.0,8.0,8.0,0.0,0.0,0.0,22.0
8.0,2.0,9.0,10.0,2.0,2.0,7.0,9.0
2.0,0.0,8.0,1.0,6.0,6.0,20.0,6.0
8.0,0.0,9.0,2.0,6.0,6.0,21.0,10.0
8.0,0.0,9.0,2.0,6.0,6.0,22.0,10.0
8.0,2.0,9.0,7.0,9.0,9.0,24.0,10.0
2.0,0.0,4.0,1.0,11.0,11.0,26.0,4.0
2.0,0.0,4.0,1.0,11.0,11.0,27.0,4.0
7.0,0.0,8.0,1.0,13.0,13.0,30.0,6.0
4.0,0.0,7.0,1.0,15.0,15.0,31.0,5.0
8.0,2.0,9.0,3.0,18.0,18.0,37.0,5.0
