ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.064938773560768,0.07801952424236801,0.044734979280832005,0.08112463700012801,0.079074564079552,0.077958459264688,0.077958459264688,0.079262394410032,0.081742864313392,0.081933081209008,0.079789989794992
