ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.6428571428571428,0.6666666666666667,1.0,0.16666666666666663,0.1428571428571429,0.25,0.14814814814814814,0.9333333333333333,1.0,0.5,1.0
