ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.019970190347199997,0.04022781712,0.004893069340672,0.012224565503152,0.023895749545647996,0.010899874575808,0.0072302674732,0.009693554348032
