ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21
0.013426870436800001,0.025485495733168,0.010132700221888,0.0037008988326880004,0.004005429134272,0.0056560717127679995,0.006995024199088,0.006130801857328,0.008862972102448,0.0048849398512,0.004234607890432,0.013276681597888,0.021789590345728,0.021789590345728,0.005038560765232,0.005038560765232,0.0037872473015680003,0.003762790551088,0.0037123461952000003,0.004010392788928,0.007273989081088001,0.0092592189952
