ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21
0.079787129923888,0.062693408462848,0.07836346041164799,0.088124981716528,0.087642230935552,0.085062539151808,0.083014501100848,0.084331920334768,0.08022123242180801,0.08813972782916801,0.08728034820755201,0.08219268623492801,0.08776492663955199,0.08776492663955199,0.088152508422448,0.088152508422448,0.08798788011212799,0.088026694170928,0.0881067959152,0.087634380249088,0.082592681702848,0.0796379831152
