ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20
0.085039206811072,0.08698354432,0.089411790077872,0.07674818765920001,0.074461366439872,0.091264076260288,0.090603815273728,0.085527169312048,0.082313440266688,0.083137555806208,0.082377928849408,0.08665087482879999,0.087016343670448,0.089291826829312,0.0911855592448,0.08901802802219201,0.091236244977088,0.091006243711792,0.089204478306352,0.09054778835319999,0.090650430144448
