l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,1.0,8.0,8.0,0.0,0.0,0.0,15.0
8.0,1.0,9.0,9.0,2.0,2.0,4.0,5.0
2.0,0.0,8.0,1.0,6.0,6.0,15.0,4.0
8.0,0.0,9.0,7.0,6.0,6.0,16.0,4.0
8.0,0.0,9.0,7.0,6.0,6.0,17.0,4.0
6.0,0.0,8.0,1.0,9.0,9.0,22.0,4.0
3.0,0.0,6.0,1.0,16.0,16.0,26.0,2.0
8.0,0.0,9.0,2.0,18.0,18.0,29.0,0.0
