l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
1.0,2.0,7.0,9.0,0.0,0.0,0.0,10.0
7.0,2.0,8.0,9.0,0.0,0.0,1.0,6.0
2.0,0.0,8.0,2.0,4.0,4.0,6.0,2.0
8.0,0.0,9.0,7.0,4.0,4.0,7.0,2.0
8.0,0.0,9.0,7.0,4.0,4.0,8.0,2.0
9.0,0.0,10.0,9.0,6.0,6.0,12.0,0.0
7.0,2.0,8.0,6.0,11.0,11.0,18.0,1.0
