ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.066669453122992,0.06393491079812799,0.068020509174208,0.065065852845232,0.06818566344683201,0.048321829323952,0.07022917305548801,0.062233288605952,0.068466185766448,0.068588789428672,0.070235599003072,0.06386742592403201,0.06386742592403201,0.070354968805312,0.070342569992752,0.070285176290752
