ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.06761924556280001,0.065432659676848,0.062798353093888,0.062114412433408,0.055800611991088,0.05097143577860799,0.052958835122991994,0.06425427826859201,0.0659496805612,0.067549331997232,0.0649710981232,0.06569282925879999,0.06764649016120002,0.064994446426048
