l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,0.0,8.0,7.0,0.0,0.0,0.0,15.0
1.0,11.0,3.0,19.0,1.0,1.0,1.0,9.0
3.0,12.0,6.0,19.0,1.0,1.0,2.0,19.0
6.0,12.0,8.0,18.0,1.0,1.0,3.0,18.0
2.0,19.0,6.0,20.0,2.0,2.0,5.0,2.0
6.0,18.0,8.0,20.0,2.0,2.0,6.0,7.0
2.0,13.0,3.0,15.0,5.0,5.0,12.0,9.0
6.0,18.0,8.0,19.0,12.0,12.0,17.0,6.0
5.0,19.0,6.0,20.0,17.0,17.0,19.0,2.0
6.0,17.0,8.0,18.0,20.0,20.0,20.0,3.0
2.0,17.0,3.0,19.0,20.0,20.0,21.0,2.0
