ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.056675973303232,0.0308608286092,0.074093726237632,0.0758804754508,0.07140840275319998,0.07140840275319998,0.0634294774348,0.074019144006592,0.07589174388395199,0.0758804754508
