l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0
2.0,2.0,8.0,8.0,0.0,0.0,2.0,10.0
8.0,4.0,9.0,8.0,2.0,2.0,14.0,4.0
2.0,0.0,6.0,1.0,7.0,7.0,25.0,2.0
6.0,0.0,8.0,2.0,7.0,7.0,26.0,2.0
6.0,0.0,8.0,2.0,7.0,7.0,27.0,2.0
7.0,1.0,8.0,2.0,9.0,9.0,29.0,1.0
8.0,1.0,9.0,4.0,9.0,9.0,30.0,1.0
8.0,1.0,9.0,4.0,9.0,9.0,31.0,1.0
4.0,1.0,6.0,2.0,11.0,11.0,36.0,1.0
8.0,0.0,9.0,1.0,13.0,13.0,40.0,0.0
