l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
7.0,1.0,8.0,8.0,0.0,0.0,0.0,14.0
2.0,2.0,7.0,8.0,0.0,0.0,1.0,16.0
8.0,3.0,9.0,11.0,2.0,2.0,5.0,3.0
4.0,8.0,8.0,11.0,2.0,2.0,7.0,6.0
4.0,8.0,8.0,11.0,2.0,2.0,8.0,6.0
8.0,0.0,9.0,8.0,13.0,13.0,24.0,3.0
2.0,8.0,7.0,9.0,15.0,15.0,26.0,2.0
7.0,8.0,8.0,10.0,15.0,15.0,27.0,2.0
7.0,8.0,8.0,10.0,15.0,15.0,28.0,2.0
7.0,1.0,8.0,3.0,17.0,17.0,29.0,1.0
7.0,4.0,8.0,8.0,20.0,20.0,32.0,0.0
