ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.062694297621952,0.038208104518912,0.05643334978820799,0.061068506060032,0.059679720429568005,0.062950964347312,0.0629683230832,0.06628761897107201,0.06308363623595199,0.068072818455088
