ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18
0.08011478727520001,0.07454868977003201,0.08179280714680001,0.082812427329472,0.0740652891532,0.074540750036992,0.080890000868608,0.07566881535635199,0.080122423164352,0.0726730289008,0.063852233371648,0.08329398870860799,0.08315058841720001,0.08329398870860799,0.079979287049152,0.077857189383472,0.08045097563795199,0.083558295756592,0.083628402214912
