ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.023922495295791997,0.0387927607372,0.017471788781487998,0.009855197145088,0.007280373154048,0.007208253241791999,0.0502365288652,0.012972812903872,0.005060792025088
