ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16
0.06662739856019201,0.079762822275328,0.07567163008,0.082552221840832,0.062442359409328005,0.062442359409328005,0.079411327847872,0.08431786118348801,0.08431786118348801,0.088105812932608,0.083182931320768,0.083182931320768,0.086332767032752,0.08344857936716801,0.087887185237168,0.086569236221488,0.085583659734448
