ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16
0.062162310291712,0.009332583520192,0.012174394245568,0.007456709969152001,0.022161708598191998,0.022161708598191998,0.009572461741312,0.0062943335152,0.0062943335152,0.0038640579568,0.007039295567872,0.007039295567872,0.004990981725232,0.0068642187406719995,0.00400201675,0.0048396130252,0.0054726988012
