l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
1.0,0.0,3.0,7.0,0.0,0.0,0.0,12.0
3.0,0.0,8.0,6.0,0.0,0.0,1.0,20.0
6.0,6.0,8.0,7.0,1.0,1.0,3.0,16.0
2.0,4.0,3.0,11.0,2.0,2.0,4.0,17.0
3.0,6.0,6.0,11.0,2.0,2.0,5.0,17.0
6.0,7.0,8.0,8.0,6.0,6.0,15.0,13.0
2.0,2.0,3.0,4.0,6.0,6.0,16.0,8.0
2.0,1.0,3.0,2.0,13.0,13.0,27.0,5.0
1.0,7.0,2.0,9.0,20.0,20.0,32.0,0.0
3.0,6.0,6.0,7.0,23.0,23.0,33.0,3.0
