ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20
0.079110217698352,0.05113449808000001,0.075678197889472,0.08521911173939199,0.08471179208320001,0.082226838228928,0.078122278384432,0.081510081237952,0.075522492587968,0.08523273098060799,0.08329012507571201,0.084856991425072,0.084856991425072,0.085241000136112,0.085241000136112,0.08329012507571201,0.08438961894323202,0.085241000136112,0.08513886925355199,0.08515394332000001,0.084856991425072
