ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.050152611713200006,0.062334470920192,0.0482279005708,0.0482279005708,0.043627090352128,0.059844726218752003,0.059844726218752003,0.064846314135808,0.065916319097392,0.06355439322999999,0.06614137517919999,0.066059716745392
