ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17
0.021365463242752,0.042719779335472,0.004868370008368,0.0048158627722720004,0.021224478665392,0.003686359293952,0.004869933097408,0.003645225834928,0.010172581303552,0.028078872911872,0.0063022470892,0.008666140622848,0.003753504590128,0.0036875966272,0.003648627270592,0.004817112661168001,0.003809232019888,0.0037686720618879998
