ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16
0.0694606614028,0.07320484481459201,0.070546541561008,0.07040411103428801,0.070417431659968,0.070249369460992,0.0618671007088,0.072875690475568,0.07536500828051201,0.069597047067568,0.0704073262912,0.0704073262912,0.073796926993072,0.075694618154032,0.06954440592428801,0.073904982830512,0.075468111980992
