ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.062104213265200006,0.011185323672111998,0.003667800954112,0.010280520797632,0.0049815934839519994,0.006107413898032,0.0064986764812,0.003689761993648
