ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.08579219049707201,0.07440627956531201,0.08214218774828799,0.08399179601080001,0.080159173974448,0.07995877724420801,0.080228393951488,0.042184161068848,0.08577318230828801
