ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.026399303934207998,0.074574845950768,0.0746276336368,0.08375705853280001,0.07904604468371201,0.079901549029168,0.079999798451632,0.0810374622208,0.08354524345676799,0.08354524345676799,0.08375705853280001,0.081982098413872,0.080060865105328,0.08184275932523201
