l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
3.0,18.0,5.0,20.0,0.0,0.0,5.0,0.0
5.0,19.0,7.0,20.0,0.0,0.0,6.0,1.0
8.0,16.0,9.0,17.0,1.0,1.0,12.0,0.0
6.0,18.0,7.0,19.0,1.0,1.0,13.0,0.0
7.0,17.0,10.0,20.0,1.0,1.0,14.0,0.0
4.0,19.0,5.0,20.0,1.0,1.0,15.0,0.0
7.0,11.0,9.0,13.0,4.0,4.0,26.0,1.0
