ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.052979672909247995,0.081268394158528,0.045097382573872004,0.0718584879472,0.0791691756748,0.081479378650048,0.0781843293808,0.079423227140272
