ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20
0.084281504679088,0.08612773051883199,0.073186727716528,0.083737224062512,0.08564600748587199,0.080469612227248,0.080434251612592,0.084273264547072,0.066336387057088,0.080231258617792,0.077180079343552,0.084416775463168,0.086337650712112,0.08620923868979201,0.084327557072128,0.086055028,0.084758402851072,0.0862063098352,0.08626586932556801,0.0854069224048,0.086159452391872
