ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
0.059566130575792006,0.05912110219076801,0.04911073675,0.061360908494272,0.068294918873392,0.06590189398379201,0.0640033096048,0.065224462155712,0.067959117207088,0.067011140404672,0.06604753807916801,0.06604753807916801,0.068651710738432,0.06828763363,0.065306280124672
