l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
1.0,1.0,7.0,8.0,0.0,0.0,0.0,15.0
7.0,2.0,8.0,8.0,0.0,0.0,1.0,13.0
2.0,8.0,8.0,9.0,2.0,2.0,6.0,6.0
7.0,6.0,8.0,8.0,8.0,8.0,20.0,6.0
1.0,8.0,3.0,9.0,15.0,15.0,29.0,1.0
