ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16
0.012033289505968001,0.019081282527232,0.0047209116652000005,0.008140572532528,0.005044509548799999,0.005044509548799999,0.005211515683888,0.003685740632512,0.011263466041792002,0.011263466041792002,0.006812064599487999,0.004858054162432001,0.008619000399808,0.008619000399808,0.017115143515072002,0.003858481201408,0.006785996243200001
