ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16
0.021365463242752,0.042719779335472,0.004868370008368,0.0048158627722720004,0.021224478665392,0.003645225834928,0.005765039092672,0.0049734576371679995,0.014276939437312,0.0075040334356480005,0.005937834908608,0.008422243894528001,0.003637804883632,0.006234840737728,0.003648627270592,0.004817112661168001,0.003809232019888
