ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.8055555555555556,0.2777777777777778,0.5,0.5,1.0,1.0,1.0,0.6,0.875,1.0,1.0
