ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.073196947456432,0.07256365098899199,0.073384228500928,0.062219978487232,0.0827285558272,0.07304740935812801,0.07796413912120001,0.08065079008460799,0.08284231889843201,0.07532143610948801
