ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.045500622488512006,0.0830806058608,0.08933082163,0.091883525054128,0.08804684030156801,0.080632140724528,0.081587812979968,0.09167191607852801,0.091907932357888
