l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
3.0,0.0,7.0,4.0,0.0,0.0,1.0,6.0
7.0,0.0,8.0,3.0,0.0,0.0,2.0,4.0
1.0,16.0,3.0,20.0,0.0,0.0,3.0,4.0
3.0,17.0,7.0,20.0,0.0,0.0,4.0,6.0
7.0,18.0,8.0,20.0,0.0,0.0,5.0,6.0
3.0,16.0,7.0,17.0,1.0,1.0,6.0,4.0
7.0,16.0,8.0,18.0,1.0,1.0,7.0,4.0
7.0,16.0,8.0,18.0,1.0,1.0,8.0,4.0
7.0,0.0,8.0,2.0,1.0,1.0,10.0,4.0
3.0,16.0,5.0,17.0,4.0,4.0,16.0,4.0
7.0,17.0,8.0,18.0,4.0,4.0,17.0,4.0
2.0,16.0,3.0,17.0,7.0,7.0,27.0,1.0
2.0,17.0,3.0,20.0,20.0,20.0,41.0,0.0
