ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.055288363486768,0.04327798500779201,0.055672219802032005,0.052230819516352,0.0378265967692,0.055705387613632,0.051106679852992005,0.055259988876592,0.055259988876592,0.055672219802032005,0.055030980326848014,0.057145122613168,0.057158566551808,0.053857160233648
