ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21
0.013348066721199998,0.012731365202992,0.020252329037872,0.0036869779588480003,0.003993641340928,0.005607290393008,0.006953952755967999,0.006094773727792,0.008813168354608,0.006601776179199999,0.010121588113407999,0.0314188490752,0.0314188490752,0.003744528900352,0.005009134529968,0.005009134529968,0.0040966715968,0.00377734012,0.0036643989292,0.006412143260608001,0.0036721309552,0.005207125892271999
