ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19
0.078509510305792,0.073286155663792,0.080268979625008,0.0757396620268,0.07578518319404799,0.07525679440119999,0.073433511835648,0.07291837709483201,0.080263249504432,0.075661778683312,0.07331822264320001,0.08055946858091201,0.074351204721088,0.075220733353408,0.075220733353408,0.080550863991088,0.08050258787372801,0.07812085754291201,0.08053174368260799,0.078686017508608
