ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.058756023130048005,0.054525283665712,0.053391324670000004,0.053827268074288004,0.050649904557232006,0.033990329655232,0.05897324911480001,0.05303964627563199,0.058707973788928,0.058898048166448
