ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.05778005990315199,0.07074056430520001,0.07398139518519999,0.0702489104332,0.060159716765872,0.0699140506732,0.063141537270832,0.063141537270832,0.07420937240723201,0.065323366608832,0.07404198246520001,0.069997034617792,0.069997034617792
