l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
1.0,0.0,3.0,8.0,0.0,0.0,0.0,22.0
3.0,0.0,5.0,7.0,0.0,0.0,1.0,23.0
5.0,1.0,8.0,7.0,0.0,0.0,2.0,24.0
5.0,0.0,8.0,1.0,1.0,1.0,3.0,6.0
2.0,0.0,3.0,6.0,1.0,1.0,6.0,16.0
5.0,0.0,6.0,1.0,28.0,28.0,30.0,0.0
